company_ID,company_name,company_pic,company_address,company_email,company_field,company_Phone,company_size,training_price,group,training_location,training_date,training_topic,training_field,training_type,order_history,improved_abilities,training_materials_quality,trainer_satisfaction_level,facility,satisfaction_level,continuity,likelihood_of_recommendation
832,CV Palastri Tbk,Puti Ratna Lailasari,"Jl. Rajawali Barat No. 6
Batam, BE 48478",titi08@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62-0669-693-0189,Besar,400000,Group,"501 Patel Plain
North Dylan, WV 69715",2023-11-25,"Tax Principles, Practice, & Reporting",Credit & Collection,Online Training,8,42,4,7,6,5.666666666666667,no,49.80952380952381
833,PD Usada,Saadat Farida,"Gg. H.J Maemunah No. 9
Surakarta, BA 53286",gpratiwi@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (0780) 564 6019,Kecil,400000,Group,"3610 Jack Bypass Suite 957
Port Andrew, CO 67675",2023-12-10,Leaders As A Coach & Sales Team Developer,Credit & Collection,Public Training,5,99,4,6,3,4.333333333333333,no,46.047619047619044
834,PT Halim Prasetyo Tbk,Kemal Simbolon,"Jl. Kutai No. 485
Payakumbuh, Gorontalo 86895",umayathamrin@example.org,Pertambangan dan Penggalian,+62-60-142-4079,Kecil,900000,Retail,"790 Stephanie Underpass
Kristenfort, IL 15536",2023-12-21,"Tax Principles, Practice, & Reporting",Credit & Collection,Online Training,9,50,8,10,6,8.0,no,65.71428571428571
835,PD Safitri,Gamanto Anggriawan,"Jalan Cikutra Barat No. 4
Palembang, Lampung 47258",vsitumorang@example.com,Kontruksi,+62-21-376-9024,Menengah,500000,Group,"40206 Hector Way Apt. 385
Lake Donna, VT 84675",2023-12-23,Finance For Non Finance Executive,Office & Administration,Online Training,7,36,10,1,9,6.666666666666667,no,53.23809523809524
836,Perum Budiman Tbk,Rini Wijaya,"Jl. BKR No. 69
Sukabumi, MU 74358",utamisetya@example.com,Kontruksi,+62-012-398-7114,Besar,700000,Group,"47165 Walker Harbor Suite 562
Port Karen, CA 27343",2023-12-21,Smart Way To Improve Your Negotiation Skills For Leader,Leadership & Managerial,Inhouse Training,3,32,4,3,8,5.0,no,37.42857142857143
837,UD Samosir,Karya Wibowo,"Jalan Sukabumi No. 1
Palembang, Kepulauan Bangka Belitung 81876",wibowoira@example.net,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62 (055) 743-7316,Kecil,900000,Retail,"USNV Cobb
FPO AP 05302",2023-12-11,Collection Negotiation Intermediate Skills,HR & Training,Online Training,4,70,5,2,4,3.6666666666666665,no,36.666666666666664
838,UD Pranowo Maryadi Tbk,Galur Utama,"Gang Ir. H. Djuanda No. 5
Banjarmasin, BT 71981",vjailani@example.org,Aktivitas Jasa Lainnya,+62 (0506) 108 4754,Menengah,300000,Group,"8921 Smith Plains
Perezland, WY 39398",2023-11-29,Marketing Support & Sales Admin Development Program,Sales & Marketing,Online Training,4,78,4,1,10,5.0,no,45.42857142857143
839,CV Jailani Prasetya,"Ratna Salahudin, M.M.","Gang Ahmad Yani No. 61
Pasuruan, BE 56215",mardhiyahmanah@example.com,"Pertanian, Kehutanan, dan Perikanan",(0825) 502-2273,Besar,500000,Retail,"4098 Rebecca Groves Suite 682
South Michele, MS 12589",2023-12-12,Mortgage Credit Analysis Training,Finance,Online Training,5,74,3,2,1,2.0,no,29.142857142857142
840,PD Kusmawati Najmudin,dr. Melinda Latupono,"Gang Veteran No. 52
Padang Sidempuan, BE 19285",xprasetyo@example.org,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,+62-034-358-2601,Kecil,100000,Group,"4998 Jones Roads Suite 601
Galvanberg, NE 13836",2023-11-20,"How To Recruit, Interview, Select & Place The Right Employee",Finance,Public Training,1,30,9,4,4,5.666666666666667,no,38.09523809523809
841,PD Rahayu Tbk,Lala Tampubolon,"Jl. Kutai No. 561
Banjar, Lampung 40162",tomiwastuti@example.org,Aktivitas Jasa Lainnya,+62 (008) 364 6579,Besar,300000,Group,"8214 Morrison Estate Apt. 933
Rebeccashire, PA 74769",2023-12-23,Warehouse Administration for Better Efficiency & Productivity,Leadership & Managerial,Inhouse Training,4,30,1,8,3,4.0,no,32.857142857142854
842,PT Sudiati (Persero) Tbk,Lanjar Sinaga,"Gg. M.H Thamrin No. 323
Denpasar, KR 30984",wawanputra@example.net,Real Estat,+62-017-872-1592,Menengah,400000,Retail,"Unit 4789 Box 4048
DPO AA 59687",2023-11-12,Bangkitkan Kembali Mental Menang-mu with Krishnamurti,Credit & Collection,Online Training,7,83,1,1,10,4.0,no,44.714285714285715
843,PD Waluyo Farida Tbk,"H. Carub Permata, S.H.","Jalan Ahmad Dahlan No. 193
Tanjungbalai, Jawa Tengah 07225",wacanaadika@example.com,Pertambangan dan Penggalian,+62 (19) 505-5490,Kecil,300000,Group,"2369 Cunningham Well Apt. 995
North Zacharyfort, CT 12771",2023-12-14,Interactive Dashboard with Microsoft Excel,Office & Administration,Public Training,4,47,3,4,1,2.6666666666666665,no,27.666666666666664
844,Perum Usamah Tbk,Paramita Purnawati,"Gg. Wonoayu No. 1
Batu, NB 91254",anita72@example.net,Pertambangan dan Penggalian,(0879) 989-0433,Menengah,1000000,Group,"8557 Jesse Terrace Suite 024
Lake Eugene, NJ 84144",2023-12-05,Innovative Business Thinking & Productive Creativity with IDEO & XQ Principles,Leadership & Managerial,Online Training,4,52,6,6,3,5.0,no,41.714285714285715
845,Perum Marpaung Hariyah (Persero) Tbk,Putri Permadi,"Jl. W.R. Supratman No. 6
Gorontalo, DI Yogyakarta 10380",prasetyorahimah@example.net,Real Estat,(0966) 156 9376,Besar,100000,Group,"57139 Castillo Circle Suite 659
Dukemouth, DE 62472",2023-11-08,Cash Flow & Credit Management,Office & Administration,Public Training,7,49,2,10,4,5.333333333333333,no,47.476190476190474
846,CV Wastuti Siregar Tbk,Unjani Iswahyudi,"Gang Ahmad Dahlan No. 6
Bogor, KI 62469",paulinuwais@example.com,Kontruksi,+62 (0833) 866 5081,Kecil,800000,Group,"9451 Baker Stream Suite 391
Wigginsbury, NY 58911",2023-12-04,Leaders as a Coach & Team Developer in Collection,Sales & Marketing,Public Training,7,57,1,4,7,4.0,no,41.0
847,PT Winarsih,Zalindra Sinaga,"Jalan Soekarno Hatta No. 256
Langsa, Sulawesi Tengah 01521",gmustofa@example.net,Lainnya,(051) 264-4909,Kecil,800000,Retail,"484 Murphy Knolls Suite 469
Victorborough, MN 08378",2023-11-28,Bagaimana Melakukan PHK Dengan Aman Tanpa Gejolak,Office & Administration,Inhouse Training,3,31,1,2,4,2.3333333333333335,no,22.047619047619044
848,CV Ramadan Tbk,"T. Lukita Marpaung, M.Ak","Gang Wonoayu No. 89
Meulaboh, Jawa Tengah 22152",gadangsaptono@example.com,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (066) 322-3662,Kecil,1000000,Retail,"317 Jones Pike
Princebury, PA 26994",2023-12-13,Finance For Non Finance Executive,Office & Administration,Inhouse Training,2,69,6,10,9,8.333333333333334,yes,62.37414965986395
849,PT Dabukke Tbk,Restu Narpati,"Gg. Raya Setiabudhi No. 443
Makassar, KB 96973",pprasetyo@example.com,Lainnya,+62 (0560) 832 3294,Kecil,100000,Group,"95537 Rodriguez Estates Apt. 329
New Adrienne, AZ 40228",2023-12-19,Managing People & Talent In Generation Y & Z,Finance,Online Training,7,67,2,3,7,4.0,no,42.42857142857143
850,CV Oktaviani Tbk,Dadap Pranowo,"Gang Erlangga No. 317
Serang, YO 27577",bakijan39@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,0855712992,Kecil,700000,Retail,"42170 Ryan Prairie Apt. 379
Juliafurt, AR 99292",2023-11-13,Sales & Marketing Management,Sales & Marketing,Online Training,6,59,7,2,10,6.333333333333333,yes,55.2312925170068
851,CV Mardhiyah Hidayanto,"Kartika Rahayu, M.Ak","Jalan PHH. Mustofa No. 19
Kediri, KB 28888",luhung54@example.org,Lainnya,+62 (062) 149-4034,Besar,900000,Retail,"5144 Janice Passage Suite 879
Blackburnberg, OK 15486",2023-11-21,"Manajemen Pembelian, PPIC & Negosiasi Pengadaan",Leadership & Managerial,Public Training,2,24,7,7,8,7.333333333333333,yes,50.2312925170068
852,PT Sudiati Irawan Tbk,Umar Utami,"Gg. Kapten Muslihat No. 80
Purwokerto, Sulawesi Selatan 32986",maimunahhasanah@example.com,Pengangkutan dan Pergudangan,0856264203,Menengah,200000,Group,"6791 Butler Knolls Suite 137
Melissaberg, MN 39627",2024-01-01,Compherensive Train The Trainers,Office & Administration,Public Training,2,76,5,4,6,5.0,no,42.285714285714285
853,PD Gunawan,T. Raden Tamba,"Gg. R.E Martadinata No. 833
Bandung, Aceh 84509",siregaryusuf@example.org,Pertambangan dan Penggalian,+62-049-961-8502,Besar,100000,Group,"Unit 8746 Box 7020
DPO AA 35672",2023-11-08,"Antisipasi Pemalsuan Dokumen, Tanda Tangan, dan Mafia Fraud",Sales & Marketing,Online Training,3,67,7,2,4,4.333333333333333,no,38.61904761904761
854,UD Sinaga (Persero) Tbk,Salwa Waskita,"Jalan Jakarta No. 3
Subulussalam, Lampung 84140",hariyahmariadi@example.com,Industri Pengelahan,+62 (083) 489-7588,Menengah,400000,Retail,"957 David Trail Apt. 262
Timothyhaven, OK 04826",2023-11-20,"Fraud Prevention & Handling bagi Pembiayaan Mikro: Identifikasi, Investigasi, Penanganan, Aspek Hukum, Trend dan Metode Terbaru",Sales & Marketing,Inhouse Training,4,82,2,9,4,5.0,no,46.0
855,PT Riyanti,"Erik Namaga, M.Farm","Jl. Kiaracondong No. 5
Mojokerto, Papua 69959",wacanavicky@example.org,"Kesenian, Hiburan Dan Rekreasi",(022) 501 8351,Besar,200000,Group,"34799 Eric Shoals
North Michaelberg, CO 82711",2023-12-20,Fintech: Solusi Teknologi Keuangan Bagi Perputaran Ekonomi Skala Kecil Yang Menghasilkan Bisnis Besar,Office & Administration,Inhouse Training,7,23,9,10,10,9.666666666666666,no,68.52380952380952
856,UD Andriani,dr. Bella Hutapea,"Jl. Waringin No. 3
Payakumbuh, SB 68992",gada97@example.org,Penyediaan Akomodasi Dan Penyediaan Makan Minum,(0729) 937-8766,Menengah,500000,Retail,"52157 Noah Field Suite 822
Brendahaven, IL 30378",2023-12-12,Marketing Research For Business Using SPSS,Credit & Collection,Inhouse Training,3,93,9,6,9,8.0,no,63.285714285714285
857,Perum Wibisono Nababan,"dr. Maida Sitompul, S.Ked","Gg. Ahmad Dahlan No. 705
Blitar, Maluku Utara 81734",lsetiawan@example.com,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62 (75) 784 1478,Menengah,200000,Group,"23945 Lee Crest
Port Keith, WV 76886",2023-12-24,Compherensive Train The Trainers,Office & Administration,Inhouse Training,4,81,9,7,2,6.0,yes,53.61224489795918
858,Perum Rahmawati Nasyidah,Rizki Wahyuni,"Jalan Cempaka No. 220
Purwokerto, Jawa Barat 50790",yusuf94@example.net,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (0889) 766-9367,Kecil,900000,Retail,"USNV Hernandez
FPO AE 78216",2023-11-16,Collection Target Fixing & Motivation Charge Up,HR & Training,Public Training,8,88,1,10,5,5.333333333333333,no,54.476190476190474
859,CV Usada,"drg. Lasmanto Firmansyah, S.H.","Gg. Cempaka No. 4
Yogyakarta, Maluku 92411",suartiniadhiarja@example.net,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (859) 791-9172,Kecil,700000,Group,"34125 Francis Course Apt. 266
Port Melissa, PA 78442",2023-11-22,Digital Marketing Untuk Bisnis B2B,Sales & Marketing,Public Training,6,89,2,6,9,5.666666666666667,no,53.66666666666667
860,UD Halim Pangestu Tbk,"Argono Rahimah, M.Farm","Jl. Setiabudhi No. 400
Kota Administrasi Jakarta Barat, JT 71793",corneliasantoso@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (092) 302 0426,Menengah,1000000,Retail,"0102 Lawson Mountain Suite 592
Tinaborough, AS 25243",2023-12-18,How To Conduct TNA Creating Training Material & Measuring Training Effectivity,Office & Administration,Inhouse Training,7,91,4,5,2,3.6666666666666665,no,43.95238095238095
861,CV Hutapea Tbk,Kamila Sitompul,"Gg. M.T Haryono No. 7
Mojokerto, JB 37112",vsusanti@example.org,Penyediaan Akomodasi Dan Penyediaan Makan Minum,(019) 589-7051,Menengah,300000,Retail,"02837 Michael Orchard
Cohenton, TX 06976",2024-01-05,International Banking Facility,Office & Administration,Public Training,6,48,4,9,9,7.333333333333333,no,57.33333333333333
862,PT Susanti,Himawan Saptono,"Jalan Gegerkalong Hilir No. 88
Kediri, MA 90483",lutfanutama@example.com,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",0845120845,Menengah,500000,Group,"875 Dixon Corners
Turnerhaven, NV 07499",2023-12-22,Advanced Credit Analysis for Corporate & Commercial,Finance,Public Training,3,48,4,6,7,5.666666666666667,no,43.523809523809526
863,CV Purnawati,Ir. Erik Hasanah,"Gang Kebonjati No. 1
Denpasar, SU 18331",bancar97@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",(0031) 564-7383,Menengah,700000,Group,"5666 Romero Mission
Joshuafurt, FL 05550",2023-11-20,"Fraud Prevention & Handling bagi Pembiayaan Mikro: Identifikasi, Investigasi, Penanganan, Aspek Hukum, Trend & Metode Terbaru",HR & Training,Inhouse Training,2,29,3,3,5,3.6666666666666665,no,27.952380952380953
864,Perum Haryanto Permadi (Persero) Tbk,Laila Saefullah,"Jalan Abdul Muis No. 469
Tangerang, AC 94475",kartikamaheswara@example.net,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (87) 897 7909,Menengah,600000,Group,"847 Olsen Crescent
Calvinland, UT 42975",2023-11-08,Managing People & Talent In Generation Y & Z,Finance,Inhouse Training,6,32,1,3,6,3.3333333333333335,no,32.19047619047619
865,UD Simbolon Permadi,Eli Handayani,"Jl. Cikutra Timur No. 100
Jayapura, PB 17232",smayasari@example.org,Pertambangan dan Penggalian,+62 (058) 068 2722,Kecil,200000,Retail,"7397 Brandon Village Suite 194
East Jeffrey, AL 36519",2023-12-07,Risk Analysis: to Reduce Losses and Increase Profits,Credit & Collection,Inhouse Training,3,99,9,6,4,6.333333333333333,yes,56.65986394557823
866,PT Puspasari,Maida Thamrin,"Jl. Rawamangun No. 72
Meulaboh, SU 75255",rahayumaryati@example.net,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (50) 571-6882,Menengah,700000,Group,"585 Thomas Fork
Smithchester, SD 69068",2023-11-18,Excel & Powerpoint For Powerful Business Applications,Leadership & Managerial,Inhouse Training,6,27,9,5,2,5.333333333333333,no,42.904761904761905
867,PT Samosir Gunawan (Persero) Tbk,Maria Pratama,"Gg. Jamika No. 68
Jambi, Sulawesi Tengah 83637",puspafirgantoro@example.com,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62-935-991-3184,Menengah,900000,Group,"789 Thomas Lake Suite 301
Jonestown, NC 05183",2023-11-23,Collection Target Fixing & Motivation Charge Up,HR & Training,Public Training,7,80,6,3,3,4.0,no,44.285714285714285
868,PT Suwarno Tbk,Argono Maryati,"Jalan Raya Ujungberung No. 7
Surabaya, MA 66825",novamaryati@example.com,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,(0361) 245-5157,Besar,500000,Retail,"8733 Cortez Mission
Carterville, ID 94236",2024-01-01,Sales & Marketing Management,Sales & Marketing,Inhouse Training,2,58,3,1,3,2.3333333333333335,no,24.476190476190474
869,CV Hasanah Tbk,KH. Raden Wibowo,"Jalan HOS. Cokroaminoto No. 3
Magelang, JT 70578",wibisonogilang@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",+62 (71) 967 5919,Menengah,200000,Retail,"30736 Hickman Forge
Lake Jessicachester, VT 78548",2023-11-22,"Manajemen Resiko APU & PPT bagi Staff Perbankan, Multifinance, Sekuritas dan Asuransi",HR & Training,Inhouse Training,4,96,1,9,3,4.333333333333333,no,44.19047619047619
870,CV Marbun (Persero) Tbk,Nasim Mangunsong,"Gang Pacuan Kuda No. 64
Parepare, Sulawesi Selatan 72577",buyainah@example.org,Lainnya,+62 (0476) 874-1091,Besar,500000,Retail,"771 Navarro Motorway
Kathleenchester, VI 67665",2023-12-09,Visual Merchandising For Effective Result,Credit & Collection,Public Training,6,51,10,10,8,9.333333333333334,yes,71.23129251700679
871,UD Halim Maheswara,"Tgk. Karta Winarno, S.Farm","Gang Ciumbuleuit No. 0
Palembang, Banten 73679",tmegantara@example.net,Pertambangan dan Penggalian,(027) 993-2769,Kecil,300000,Retail,"467 David Parks Suite 412
Port Traci, OH 39918",2023-12-31,Analisa Data dan Penampilannya bagi Presentasi Manajemen,Leadership & Managerial,Online Training,7,46,3,9,3,5.0,no,45.142857142857146
872,CV Purnawati,Cornelia Safitri,"Jalan Surapati No. 737
Jambi, SS 76434",faridadevi@example.net,"Pertanian, Kehutanan, dan Perikanan",(0700) 328 4419,Kecil,100000,Group,"91252 Edwards Station
Lake Lisaburgh, GU 77689",2023-12-03,Teknik Penagihan Melibatkan Aspek Hukum,HR & Training,Online Training,8,52,3,1,5,3.0,no,36.0
873,CV Wacana Hutapea,Jatmiko Dongoran,"Jl. Otto Iskandardinata No. 212
Denpasar, SU 39847",darunaprastuti@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (681) 616-4855,Besar,700000,Retail,"130 Roy Plain
South Garyview, MP 22013",2023-12-06,Risk & Governance in Digital Era,Credit & Collection,Public Training,9,92,2,5,8,5.0,no,54.57142857142857
874,UD Thamrin Haryanto (Persero) Tbk,Almira Nuraini,"Jalan Cikapayang No. 282
Prabumulih, Lampung 57835",gutama@example.org,Pertambangan dan Penggalian,+62 (58) 247 9831,Kecil,200000,Group,"35306 Ross Pine Suite 369
South Spencer, WI 85319",2023-11-28,Electronic Filing & Document Management System,Leadership & Managerial,Inhouse Training,6,56,4,9,7,6.666666666666667,no,54.66666666666667
875,PD Napitupulu Tbk,Tgk. Paiman Najmudin,"Gg. W.R. Supratman No. 9
Serang, PA 27492",novimulyani@example.org,Pertambangan dan Penggalian,+62 (0129) 377 5688,Besar,400000,Retail,"00061 Lisa Via Apt. 215
Johnsonchester, MN 14631",2024-01-05,Analisa Kredit Transaksi Luar Negeri,Finance,Inhouse Training,9,42,1,1,7,3.0,no,36.0
876,PT Mandala Hutagalung,"Sabri Gunawan, S.T.","Gg. Cikapayang No. 441
Langsa, Sulawesi Tenggara 89535",pradanaeja@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",084 473 5083,Besar,800000,Retail,"6808 Kemp Skyway
North Robertshire, FL 21272",2023-12-20,Akuntansi Keuangan Syariah,Office & Administration,Inhouse Training,1,29,7,5,4,5.333333333333333,no,36.04761904761905
877,UD Pratama,Jaga Kusmawati,"Gg. Surapati No. 2
Bima, Jawa Barat 60137",sharyanto@example.org,Real Estat,+62 (0968) 609-9942,Kecil,900000,Group,"774 Collier Lake Suite 569
Port Brandonfort, CT 96908",2023-12-16,Debt Collection Strategy & Tactics for Fintech Business,HR & Training,Inhouse Training,4,44,4,6,7,5.666666666666667,no,44.38095238095239
878,PD Nuraini Tbk,Sabrina Riyanti,"Jalan PHH. Mustofa No. 143
Pontianak, JB 87636",drajasa@example.net,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62-445-286-1110,Besar,100000,Group,"734 Brown Flat
Frederickshire, SD 80962",2023-11-09,Effective Communication & Interpersonal Skills,Credit & Collection,Inhouse Training,1,66,2,7,4,4.333333333333333,no,35.61904761904761
879,CV Pratama Kurniawan,"Ir. Unjani Sinaga, S.Gz","Gang Sadang Serang No. 5
Ternate, Sulawesi Selatan 80536",sari11@example.net,"Pertanian, Kehutanan, dan Perikanan",+62-437-463-8398,Kecil,1000000,Group,"232 Raymond Ford Suite 614
Port Robynland, AR 05056",2023-11-10,Menyusun Kurikulum Pelatihan Berbasis Kompetensi,Office & Administration,Online Training,7,38,10,6,3,6.333333333333333,no,51.61904761904761
880,PT Wastuti Tbk,Latif Anggriawan,"Gg. Indragiri No. 1
Lhokseumawe, Kalimantan Timur 94169",iharyanto@example.com,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (326) 459 0624,Menengah,600000,Retail,"0627 Scott Center
Lake Christina, MS 11161",2024-01-06,Actuarial Calculation Of The Risk Value,Office & Administration,Public Training,5,81,7,4,1,4.0,no,41.57142857142857
881,CV Lazuardi,"Ratih Rajata, S.Pt","Gang Kutisari Selatan No. 25
Gorontalo, JK 78961",xhardiansyah@example.com,Pengangkutan dan Pergudangan,+62-13-582-6621,Besar,200000,Group,"2142 Lori Rue Apt. 733
Dunnhaven, DE 72097",2023-11-29,Finance For Non Finance Executive,Office & Administration,Online Training,4,64,7,8,9,8.0,no,60.57142857142857
882,UD Maryadi Suwarno Tbk,Waluyo Rahmawati,"Jalan Ahmad Dahlan No. 889
Palembang, Sulawesi Utara 47652",dirja45@example.org,Industri Pengelahan,+62 (15) 786-9939,Menengah,300000,Retail,"5680 Lee Lake
Frenchburgh, NM 96099",2023-11-10,Industry Forecasting & Bussiness Valuation Workshop: Start Up & Conventional Business,Office & Administration,Public Training,7,39,3,1,7,3.6666666666666665,no,36.523809523809526
883,UD Jailani Samosir Tbk,Humaira Kuswoyo,"Jl. Jayawijaya No. 52
Yogyakarta, Kepulauan Bangka Belitung 40041",ohardiansyah@example.org,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62-89-508-7950,Besar,400000,Retail,"5740 Rodriguez Mountain
Howardmouth, FM 80312",2023-11-10,Build A Great And Strong Corporate Culture,Finance,Online Training,7,76,2,10,10,7.333333333333333,no,62.76190476190476
884,UD Pratiwi,Dr. Ganda Saragih,"Jalan Ciwastra No. 818
Jayapura, RI 95010",mandasariasman@example.net,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (552) 092 0123,Kecil,1000000,Retail,"2538 Mccoy Hill
Richardsmouth, WV 31867",2023-11-27,"Antisipasi Pemalsuan Dokumen, Tanda Tangan, dan Mafia Fraud",Sales & Marketing,Online Training,1,74,7,10,7,8.0,no,57.714285714285715
